ofertas,pantalla_tecnologia,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,conectividad_lector_de_tarjetas,comunicaciones_conectividad,comunicaciones_version_bluetooth,camara_webcam,camara_funcion,camara_resolucion,teclado_tipo,teclado_numero_de_teclas,teclado_teclas_adicionales,sonido_numero_de_altavoces,alimentacion_bateria,alimentacion_vatios_hora,medidas_y_peso_material_de_la_carcasa,medidas_y_peso_diseno,otras_caracteristicas_sensor,otras_caracteristicas_fecha_de_lanzamiento,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,grafica_fabricante_tarjeta,conectividad_tipo_de_tarjetas_compatibles,sonido_sistema_de_altavoces,pantalla_formato_de_imagen,procesador_nivel_de_cache,ram_tipo,teclado_caracteristica,alimentacion_numero_de_celdas,medidas_y_peso_color,otras_caracteristicas_portatil_configurable,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,pantalla_tiempo_de_reaccion,comunicaciones_transmision_de_datos,almacenamiento_lector_optico,otras_caracteristicas_caracteristicas_especiales,pantalla,comunicaciones_estandar_lan,sonido_modo,otras_caracteristicas_certificacion,ia_caracteristica,ram_numero_ranuras_memoria,ram_ranura_memoria,ram_configuracion_memoria,procesador_chipset,otras_caracteristicas_software_incluido,grafica_gpu,pantalla_propiedades,ia_funcion,ia_procesador,otras_caracteristicas_localizacion,conectividad_conexion,otras_caracteristicas_expansion_de_hardware,otras_caracteristicas_articulo_incluido,otras_caracteristicas_caracteristicas_de_la_carcasa,otras_caracteristicas_certificado,grafica_caracteristica_tarjeta,tipo,conectividad_conexion_frontal,propiedades_de_la_carcasa_tipo_de_caja,propiedades_de_la_carcasa_color,propiedades_de_la_carcasa_material_de_la_carcasa,adecuado_para,procesador_numero_de_hilos_de_ejecucion,ram_numero_ranuras_memoria,propiedades_de_la_carcasa_bahia_interna_de_2_5,propiedades_de_la_carcasa_bahia_interna_de_3_5,disco_duro_capacidad_disco_duro_tb,propiedades_de_la_carcasa_bahia_externa_de_5_25,otras_caracteristicas_modo_de_sonido,propiedades_de_la_carcasa_superficie_del_material,disco_duro_capacidad_disco_duro_gb,propiedades_de_la_carcasa_bahia_externa_de_3_5,procesador_procesadores_compatibles,precio_min,precio_max,precio_mean,pantalla_tamano_pulgadas,pantalla_diagonal_cm,pantalla_luminosidad_cd_m2,grafica_resolucion_externa_std,camara_resolucion_pulgadas,alimentacion_autonomia_de_la_bateria_horas,alimentacion_vatios,medidas_y_peso_profundidad_cm,medidas_y_peso_altura_mm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,pantalla_densidad_de_pixeles_ppp,pantalla_tasa_de_actualizacion_de_imagen_hz,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,sonido_potencia_de_altavoces_watts,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,procesador_potencia_maxima_de_diseno_termico_tdp_watts,ram_extension_de_memoria_maxima_gb,alimentacion_voltaje_de_salida_v,alimentacion_intensidad_de_corriente_a,alimentacion_capacidad_de_la_bateria_ah,disco_duro_capacidad_del_disco_duro_gb,medidas_y_peso_alto_cm,procesador_frecuencia_del_reloj_ghz,procesador_tdp_watts,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,propiedades_de_la_carcasa_alimentacion_freq,otras_caracteristicas_seguridad_integrada_freq,grafica_memoria_freq,procesador_tipo_freq,procesador_chipset_de_la_placa_base_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,grafica_numero_de_ranuras_para_pcie_freq,pantalla_resolucion_freq,pantalla_resolucion_pulgadas_freq,procesador_zocalo_de_cpu_freq
1.0,,disco duro M.2 SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,20.0,,,,,,,,,,,1017.0,1017.0,1017.0,,,,,,,,18.3,,17.9,,,,25.0,16.0,3200.0,512.0,,3.4,4.7,,,,,,,3.0,3.4,35.0,1,13.0,374.0,213.0,,529.0,16.0,,,833.0,92.0,1182.0,297.0,,,,749.0
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,1 entrada micrófono,,,,,,Desktop,,microtorre,negro,,empresas,8.0,1.0,,,,,,,,,,604.46,604.46,604.46,,,,,,,,29.7,,15.5,5.52,,,8.0,8.0,3200.0,256.0,,,4.4,,,,,,,33.0,4.0,,1,3.0,,,,,,,,100.0,,1182.0,397.0,,,,
1.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,semitorre,negro,,empresas,20.0,,,,,,,,,,,1344.99,1344.99,1344.99,,,,,,,,46.2,,18.5,,,,25.0,64.0,,1000.0,,3.6,5.0,,,,,,,42.0,3.6,125.0,1,20.0,715.0,,111.0,529.0,931.0,,3731.0,833.0,,1182.0,297.0,,,,749.0
2.0,,disco duro SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,,empresas,,,,,,,,,,,,799.02,835.97,817.5,,,,,,,,,,,,,,18.0,8.0,3200.0,256.0,,,4.4,,64.0,,,,,,3.2,,1,79.0,,17.0,2259.0,,,,3731.0,947.0,,1182.0,813.0,,,,
1.0,,sin disco duro,,,Ethernet,,,,,,,,,,,,,,,,,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,bricolaje,,2.0,,,,,,,,,,88.73,88.73,88.73,,,,,,,,15.0,,19.4,,,,,,,,,,,,64.0,,,,,2.0,,,1,2.0,715.0,,,,78.0,,3731.0,,,398.0,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,Intel,,,,,,,DDR4,,,,,,,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,negro,,,,2.0,,,,,canal 5.1,,,,"Intel Core i3, Intel Core i5, Intel Core i7",249.55,259.55,254.55,,,,,,,,24.2,,20.0,2.2,,,,0.0,,,,,,,32.0,,,,,7.0,,,1,,,,,,56.0,,,,2.0,398.0,,,,,40.0
2.0,,,,,"wifi, Ethernet",,,,,,,,,,,,,,,,Intel,,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,HTPC,negro,,bricolaje,,2.0,1.0,,,,,,,,,366.0,481.0,423.5,,,,,,,,19.0,,16.5,1.3,,,,,5600.0,,,,,,64.0,,,,,4.0,,,1,,,33.0,,,88.0,,,,1.0,398.0,,,,,749.0
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,grabadora DVD,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,Epeat,,Desktop,,torre,negro,,empresas,12.0,2.0,,,,,,,,,,869.28,869.28,869.28,,,,,,,,29.2,,15.4,6.6,,,18.0,8.0,3200.0,512.0,,3.0,4.6,,64.0,,,,,32.0,,117.0,1,39.0,374.0,126.0,,529.0,87.0,,3731.0,947.0,29.0,200.0,813.0,6.0,,,749.0
1.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,semitorre,negro,,empresas,24.0,,,,,,,,,,,1258.99,1258.99,1258.99,,,,,,,,46.2,,18.5,,,,30.0,32.0,,1000.0,,3.4,5.4,,,,,,,42.0,3.4,125.0,1,27.0,715.0,,111.0,866.0,931.0,,3731.0,833.0,,1182.0,337.0,,,,749.0
1.0,,disco duro M.2 SSD,,,"Bluetooth, wifi, Ethernet",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,Epeat,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,20.0,2.0,,,,,,,,,,1379.88,1379.88,1379.88,,,,,,,,17.8,,3.6,1.33,,,25.0,16.0,3200.0,512.0,,3.4,4.7,,64.0,,,,,18.0,,35.0,1,13.0,374.0,126.0,,529.0,1.0,,3731.0,833.0,,200.0,297.0,,,,749.0
1.0,,disco duro M.2 SSD,DisplayPort,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,GDDR6,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,28.0,4.0,,,,,,,,,,2238.62,2238.62,2238.62,,,,,,,,17.8,,7.9,2.54,,,33.0,16.0,5600.0,512.0,,2.1,5.4,,128.0,,,,,20.0,2.1,65.0,1,69.0,22.0,96.0,2259.0,207.0,2.0,,124.0,833.0,,1182.0,160.0,,,,749.0
1.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,,2.0,1.0,,,,,,,,,909.18,909.18,909.18,,,,,,,,17.8,,36.0,,,,,,3200.0,,,,,,64.0,,,,,18.0,,,1,,,126.0,,529.0,78.0,,3731.0,,29.0,200.0,,,,,749.0
1.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,12.0,2.0,1.0,,,,,,,,,909.18,909.18,909.18,,,,,,,,17.8,,36.0,1.3,,,18.0,16.0,3200.0,512.0,,2.0,4.4,,64.0,,,,,18.0,,74.0,1,29.0,374.0,126.0,,529.0,78.0,,3731.0,947.0,29.0,200.0,813.0,,,,749.0
1.0,,disco duro SSD,HDMI,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,semitorre,negro,,,16.0,,,,,,,,,,,795.65,795.65,795.65,,,,,,,,41.6,,17.2,,,,16.0,16.0,2666.0,480.0,,2.5,4.9,,,,,,,36.0,,65.0,1,4.0,5.0,7.0,2259.0,30.0,67.0,,3731.0,833.0,,1182.0,589.0,7.0,,,135.0
1.0,,disco duro SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,empresas,8.0,,,,,,,,,,,806.64,806.64,806.64,,,,,,,,17.8,,17.09,,,,8.0,8.0,,512.0,,2.4,4.2,,32.0,,,,,3.0,,28.0,1,89.0,916.0,87.0,,25.0,78.0,,3731.0,947.0,,1182.0,397.0,,,,24.0
1.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,,,"empresas, gaming",16.0,,,,,,,,,,,469.04,469.04,469.04,,,,,,,,,,,,,,8.0,16.0,2666.0,512.0,,1.8,4.3,,,,,,,,1.8,15.0,1,51.0,391.0,,2259.0,,,,3731.0,295.0,,1182.0,589.0,,,,25.0
1.0,,disco duro M.2 SSD,,,"wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,"profesional, empresas",16.0,2.0,,,,,canal 7.1,,,,,1202.56,1202.56,1202.56,,,,,,,,43.0,,34.0,5.43,,,16.0,8.0,3200.0,256.0,,2.5,4.9,,64.0,,,,,9.0,2.5,65.0,1,4.0,5.0,17.0,2259.0,30.0,10.0,,3731.0,833.0,,1182.0,589.0,,,,135.0
1.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,conexión micrófono/auriculares,mini ITX,negro,,,8.0,2.0,1.0,,,,,,,,,379.0,379.0,379.0,,,,,,,,11.2,,11.7,0.58,,,10.0,,,,,1.2,4.5,,64.0,,,,,4.0,1.2,,1,50.0,916.0,15.0,41.0,866.0,88.0,,3731.0,190.0,,398.0,813.0,,,,43.0
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,5.0,2.0,,,,,,,,,,369.11,369.11,369.11,,,,,,,,20.0,,3.95,1.6,,,8.0,,,,,1.1,,,64.0,,,,,16.0,1.1,,1,6.0,715.0,33.0,,529.0,59.0,,3731.0,116.0,,398.0,,,,,
1.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.1,,,,,,,,,,,,,,IEEE 802.11ax,Intel,,,,,,,DDR5,,,,,,64.0,,,grabadora DVD,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,profesional,,4.0,1.0,1.0,,,,,,,,1333.26,1333.26,1333.26,,,,,,,,29.8,,17.0,6.5,,,18.0,16.0,4400.0,1000.0,,,4.8,,128.0,,,,,37.0,3.3,,1,12.0,374.0,213.0,,,14.0,,3731.0,947.0,,1182.0,813.0,37.0,,,
1.0,,disco duro M.2 SSD,,,"Bluetooth, Ethernet, wifi",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,0.0,,,,,,DDR5,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,,,8.0,,,,,,,,,,,468.75,468.75,468.75,,,,,,,,7.6,,11.5,,,,,8.0,,,,800.0,3.8,,,,,,,2.0,0.8,,1,3.0,715.0,22.0,,,,,3731.0,190.0,,398.0,589.0,,,,
1.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,8.0,,1.0,,,,,,,,,648.14,648.14,648.14,,,,,,,,11.2,,11.7,0.51,,,10.0,,3200.0,,,1.2,4.5,,64.0,,,,,5.0,1.2,15.0,1,50.0,715.0,,,866.0,59.0,,3731.0,190.0,,398.0,813.0,,,,
1.0,,,,,"Bluetooth, wifi, Ethernet",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,Epeat,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,,,,,,,,,,,,1379.88,1379.88,1379.88,,,,,,,,17.8,,3.6,,,,,,,,,,,,,,,,,18.0,,,1,,374.0,126.0,,529.0,931.0,,3731.0,,,,,,,,749.0
1.0,,disco duro SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,empresas,8.0,,,,,,,,,,,508.41,508.41,508.41,,,,,,,,17.8,,17.09,,,,8.0,8.0,,512.0,,2.4,4.2,,32.0,,,,,3.0,,28.0,1,89.0,916.0,87.0,,25.0,78.0,,3731.0,947.0,,,397.0,,,,24.0
1.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,,,bricolaje,22.0,2.0,1.0,,,,,,,,,773.26,773.26,773.26,,,,,,,,11.2,,11.7,,,,24.0,,,,,1.4,4.8,,96.0,,,,,5.0,1.4,28.0,1,192.0,270.0,52.0,44.0,462.0,88.0,,,297.0,,398.0,337.0,,,,39.0
1.0,,disco duro SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.1,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR5,,,,,,64.0,,,grabadora DVD,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,profesional,24.0,4.0,1.0,1.0,,,,,,,,1670.44,1670.44,1670.44,,,,,,,,29.8,,17.0,6.5,,,30.0,16.0,4400.0,512.0,,5.0,5.1,,128.0,,,,,37.0,2.4,65.0,1,20.0,715.0,213.0,2259.0,529.0,65.0,,3731.0,356.0,,1182.0,337.0,37.0,,,749.0
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,grabadora DVD,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,Epeat,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,8.0,2.0,,,,,,,,,,609.0,609.0,609.0,,,,,,,,29.2,,9.26,5.0,,,12.0,8.0,3200.0,256.0,,3.3,4.3,,64.0,,,,,29.0,,89.0,1,30.0,202.0,126.0,,529.0,87.0,,3731.0,190.0,,200.0,397.0,139.0,,,749.0
1.0,,disco duro M.2 SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,empresas,4.0,,,,,,,,,,,456.46,456.46,456.46,,,,,,,,17.8,,17.09,,,,6.0,8.0,,512.0,,1.7,4.1,,32.0,,,,,3.0,,28.0,1,48.0,715.0,87.0,2259.0,25.0,78.0,,3731.0,190.0,,398.0,51.0,,,,24.0
2.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,18.0,2.0,1.0,,,,,,,,,930.57,1055.12,992.85,,,,,,,,11.2,,11.7,0.57,,,18.0,,,,,1.7,4.6,,96.0,,,,,5.0,1.7,28.0,1,17.0,270.0,52.0,44.0,462.0,88.0,,3731.0,128.0,,398.0,163.0,,,,39.0
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,28.0,,,,,,,,,,,1582.4,1582.4,1582.4,,,,,,,,18.2,,3.7,,,,33.0,32.0,5600.0,1000.0,,2.1,5.4,,,,,,,17.0,2.1,65.0,1,69.0,374.0,135.0,2259.0,207.0,6.0,,3731.0,833.0,,1182.0,160.0,,,,
1.0,,disco duro M.2 SSD,,,"wifi, Bluetooth, Ethernet",,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,16.0,,,,,,,,,,,714.95,714.95,714.95,,,,,,,,18.3,,3.65,,,,20.0,16.0,3200.0,512.0,,,4.4,,,,,,,17.0,1.3,,1,14.0,202.0,213.0,2259.0,,4.0,,3731.0,947.0,92.0,398.0,813.0,,,,
1.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,12.0,,,,,,,,,,,629.4,629.4,629.4,,,,,,,,13.56,,13.56,0.63,,,12.0,,,,,1.8,5.4,,64.0,,,,,5.0,1.8,15.0,1,34.0,135.0,63.0,,866.0,,,3731.0,37.0,,,233.0,,,,43.0
1.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.1,,,,,,,,,,,,,,IEEE 802.11ax,,1.0,,,,,,DDR5,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,negro,,empresas,,4.0,,,,,,,,,,446.12,446.12,446.12,,,,,,,,29.8,,92.6,5.3,,,,16.0,4400.0,512.0,,,,,128.0,,,,,33.0,,,1,1.0,374.0,213.0,52.0,,31.0,,3731.0,947.0,,1182.0,,,,,
1.0,,disco duro M.2 SSD,,,"wifi, Bluetooth, Ethernet",,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,16.0,,,,,,,,,,,694.56,694.56,694.56,,,,,,,,18.3,,3.65,,,,20.0,16.0,3200.0,256.0,,,4.4,,,,,,,17.0,1.3,,1,14.0,202.0,213.0,2259.0,,59.0,,3731.0,947.0,92.0,398.0,813.0,,,,
1.0,,disco duro M.2 SSD,Mini-DisplayPort,,"Ethernet, wifi, Bluetooth",,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,GDDR6,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,28.0,,,,,,,,,,,1585.73,1585.73,1585.73,,,,,,,,18.2,,3.7,,,,33.0,16.0,,512.0,,2.1,5.4,,,,,,,17.0,2.1,65.0,1,69.0,10.0,135.0,2259.0,207.0,,,124.0,833.0,,1182.0,160.0,,,,
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,microtorre,negro,,empresas,12.0,2.0,,,,,,,,,,1119.45,1119.45,1119.45,,,,,,,,29.7,,15.5,5.52,,,16.0,16.0,3200.0,512.0,,,4.4,,32.0,,,,,33.0,3.9,65.0,1,41.0,391.0,,2259.0,,54.0,,3731.0,327.0,,1182.0,813.0,,,,
1.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR5,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,8.0,2.0,,,,,,,,,,493.79,493.79,493.79,,,,,,,,18.29,,3.65,1.25,,,12.0,8.0,4800.0,256.0,,,4.2,,64.0,,,,,17.0,2.5,,1,14.0,202.0,213.0,2259.0,866.0,78.0,,3731.0,190.0,92.0,398.0,397.0,,,,
1.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,grabadora DVD,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,24.0,2.0,,,,,,,,1.0,,915.78,915.78,915.78,,,,,,,,30.3,,9.5,4.2,,,30.0,8.0,3200.0,256.0,,2.1,5.2,,32.0,,,,,27.0,2.1,219.0,1,105.0,374.0,106.0,,866.0,87.0,,3731.0,833.0,33.0,1182.0,337.0,,,,749.0
1.0,,disco duro M.2 SSD,Mini-DisplayPort,,"Ethernet, wifi, Bluetooth",,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,GDDR6,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,28.0,,,,,,,,,,,2073.64,2073.64,2073.64,,,,,,,,18.2,,3.7,,,,33.0,32.0,,1000.0,,2.1,5.4,,,,,,,17.0,2.1,65.0,1,69.0,22.0,135.0,2259.0,207.0,,,679.0,833.0,,1182.0,160.0,,,,
,,disco duro SSD,,,,,,,,,,,,,,,,,,,Intel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,8.0,,256.0,,2.5,4.4,,,,,,,,2.5,65.0,1,79.0,,87.0,,529.0,,,,947.0,,1182.0,813.0,,,,749.0
1.0,,disco duro SSD,DisplayPort,,Ethernet,,,,,,,,,,,,,,,,Intel,,,,,,,DDR5,,,,,GDDR6,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,16.0,2.0,,,,,,,,,,1329.0,1329.0,1329.0,,,,,,,,30.8,,38.4,,,,20.0,16.0,5600.0,512.0,,2.5,4.6,,64.0,,,,,10.0,2.5,65.0,1,49.0,,94.0,,866.0,931.0,,1.0,947.0,,1182.0,233.0,,,,749.0
1.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,28.0,,,,,,,,,,,1974.4,1974.4,1974.4,,,,,,,,18.2,,3.7,,,,33.0,64.0,5600.0,1000.0,,2.1,5.4,,,,,,,17.0,2.1,65.0,1,69.0,374.0,135.0,2259.0,207.0,6.0,,3731.0,833.0,,1182.0,160.0,,,,
1.0,,disco duro SSD,DisplayPort,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,GDDR6,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,28.0,,,,,,,,,,,3111.99,3111.99,3111.99,,,,,,,,30.8,,38.4,,,,33.0,32.0,4800.0,1000.0,,,5.6,,,,,,,10.0,3.4,125.0,1,27.0,63.0,94.0,2259.0,866.0,9.0,,2.0,833.0,,1182.0,160.0,,,,
